SenderPersonId;ExtractedBodyText
81;"SECURITY COUNCIL PRESIDENTIAL STATEMENT ON THE RECENT INCIDENT IN THE EASTERN MEDITERRANEAN
The Security Council deeply regrets the loss of life and injuries resulting from the use of force during the Israeli military
operation in international waters against the convoy sailing to Gaza. The Council, in this context, condemns those acts
which resulted in the loss of at least ten civilians and many wounded, and expresses its condolences to their
families. The Security Council requests the immediate release of the ships as well as the civilians held by Israel. The
Council urges Israel to permit full consular access, to allow the countries concerned to retrieve their deceased and
wounded immediately, and to ensure the delivery of humanitarian assistance from the convoy to its destination. The
Security Council takes note of the statement of the UN Secretary—General on the need to have a full investigation into
the matter and it calls for a prompt, impartial, credible and transparent investigation conforming to international
standards. The Security Council stresses that the situation in Gaza is not sustainable. The Council re-emphasizes the
importance of the full implementation of Resolutions 1850 and 1860. In that context, it reiterates its grave concern at
the humanitarian situation in Gaza and stresses the need for sustained and regular flow of goods and people to Gaza as
well as unimpeded provision and distribution of humanitarian assistance throughout Gaza. The Security Council
underscores that the only viable solution to Israeli-Palestinian conflict is an agreement negotiated between the parties
and re-emphasizes that only a two-State solution, with an independent and viable Palestinian State living side by side in
peace and security with Israel and its other neighbours, could bring peace to the region. The Security Council expresses
support for the proximity talks and voices concern that this incident took place while the proximity talks are underway
and urges the parties to act with restraint, avoiding any unilateral and provocative actions, and all international partners
to promote an atmosphere of cooperation between the parties and throughout the region."
81;Yes
81;"7:30 Ukranian Foreign Minister Gryshchenko
8 Greek Prime Minister Papandreou"
81;"Abedin, Huma <AbedinH©state.gov>
Friday, June 4, 2010 7:21 AM
H
Fyi"
81;I've already asked him. Waiting to hear back
81;little more time.
81;
81;"Background on the Women Deliver Conference CONTEXT The second Women Deliver conference will take place in
Washington, DC on June 7-9, 2010. This conference is an international gathering that focuses on maternal health and
will include an estimated 3,000 representatives from governments, civil society, multilateral organizations, and the
private sector. The aim of the conference is to generate political commitment and financial investment for fulfilling
Millennium Development Goal 5, which pledges a three-quarter reduction in maternal mortality and universal access to
reproductive health by 2015. The conference is one of several international gatherings this year that will include a focus
on maternal and child health (MCH). As you know, this issue will also feature at the G-8, where the Canadians are
offering a flagship initiative on MCH, and at the Millennium Development Goals Summit in September, where the UN
Secretary General is sponsoring a Joint Effort on Women and Children's Health. The US will be represented at the
Women Deliver conference by Secretary of Health and Human Services Kathleen Sebelius, Undersecretary of State Maria
Otero, Ambassador Melanne Verveer, and a host of other USG participants. Please note: You recently recorded a video
message that will open the conference.
The full script is below.
SUGGESTED TALKING POINTS
• For too long and in too many places, women have received inadequate care when they give birth. As a result,
childbirth remains a leading cause of death and injury to women worldwide. • The United States has elevated the
issue of maternal health in our development work through the Global Health Initiative, a $63 billion dollar proposal to
help countries improve health outcomes through strengthened health systems and integrated service delivery, with a
particular focus on the health of women, newborns and children. This conference—along with other international
gatherings this year, including the G-8 and the Millennium Development Goals Summit in September—presents a unique
opportunity to reinvigorate our commitment to maternal health. • When women prosper, their families and
communities prosper. Women deliver for the world – now the world needs to deliver for them. ADDITIONAL
BACKGROUND The theme of this year's Women Deliver conference is ""Delivering Solutions for Girls and Women,"" with a
focus on political, economic, social/cultural, and technological solutions. Conference organizers plan to emphasize the
following messages:1) The Millennium Development Goals will not be achieved without investing in
women.2) There is just enough time, if the world commits funding now, to achieve Millennium Development Goal 5—
an additional US $10 billion annually by 2010 and US $20 billion by 2015.Women Deliver was launched at a conference
in London in 2007. Jill Sheffield is the President of the organization.
FINAL VIDEO SCRIPT WOMEN DELIVER CONFERENCEWASHINGTON, DC
I am delighted to welcome all of you to this conference and to thank you for the work you are doing to put maternal
health at the top of our development agenda. Your commitment to this issue has raised awareness and inspired action
around the world. We know that women represent our greatest opportunity for progress in this century. If the potential
of women is fully developed, everyone benefits. And this can't be done without improving maternal health. But for too
long and in too many places, women have received inadequate care when they give birth. As a result, childbirth remains
a leading cause of death and injury to women worldwide. The United States has elevated this issue in our development
work through the Global Health Initiative, a 63 billion dollar proposal to help countries improve health outcomes
through strengthened health systems, with a particular focus on the health of women, newborns and children. We
commend the Canadian government for focusing much-needed attention to this issue by offering a flagship initiative on
maternal and child health at the upcoming G-8 meeting in Muskoka. The US also congratulates the United Nations
Secretary General for convening governments, civil society, multilateral organizations, foundations and corporations to
engage in a much-needed global effort to promote women's and children's health. These efforts—and this conference—
present a unique opportunity to reinvigorate our commitment to maternal health, because when women prosper, their
families and communities prosper. Women deliver for the world – now the world needs to deliver for them. Thank you."
81;
81;"Yes went to 2
With nephews for till halftime
And dougs party for second half"
81;"The Secretary's Call Sheet for
Russian Foreign Minister Lavrov
February 8, 2010"
81;
81;Ok.
81;"We also have equadorant foreign minister that never happened sat if u want to make that one as well. Either today or
tomorrow"
81;"You ok with this?
I was deeply saddened to hear of the passing of Congressman Jack Murtha. From the battlefields of Vietnam to the hills
of Western Pennsylvania to the halls of Congress, Jack Murtha lived by the Marine Corps credo ""Semper Fidelis,"" never
wavering in his faithful commitment to the country he loved and the men and women who bravely defend her. In war
and in peace, he fought for what he knew was right, even when it was unpopular. He was a fierce advocate for working
families struggling with a changing economy and for better health care and equipment for servicemembers. And over
the course of more than three decades in Congress, he became one of our nation's most respected voices on national
security and foreign policy. Presidents of both parties sought his advice and generations of colleagues looked to him for
leadership and wisdom. As Senator from New York serving on the Armed Services Committee, I was fortunate to call
Jack a friend and mentor. And as Secretary of State, I continued to rely on his expertise and judgment. I knew that Jack
would always shoot straight, like the Marine he was, and never shy away from a difficult question or a tough fight. Today
our country has lost a decorated war hero and a distinguished public servant. The men and women of the our armed
forces have lost a tireless champion. And the people of Pennsylvania's 12th district have lost a neighbor, an advocate,
and a true friend. My thoughts and prayers are with them and with Jack's beloved wife Joyce and their family. He will be
sorely missed."
